-100;-100;-89;-100;-92;-100;-62;-100;-100;-100;-100;-100;-100;-100;-90;-66;-89;-100;-90;-100;-100;-100;-100;-100;-100;-100;-100;-100;-90;-100;-94;-100;-89;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-86;-100;-100;-67;-100;-62;-100;-100;-100;-100;-100;-100;-88;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-100;-100;-93;-100;-65;-100;-100;-100;-100;-100;-100;-86;-91;-63;-85;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-91;-100;-90;-100;-89;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-82;-100;-100;-100;-100;-64;-100;-100;-100;-100;-100;-100;-91;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-81;-100;-93;-100;-63;-100;-100;-100;-100;-100;-88;-100;-89;-64;-88;-100;-87;-100;-100;-100;-100;-82;-100;-100;-100;-100;-90;-100;-91;-100;-91;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-85;-100;-100;-68;-100;-63;-100;-100;-100;-100;-82;-100;-91;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-87;-100;-100;-89;-100;-67;-100;-100;-100;-100;-100;-100;-100;-100;-54;-100;-100;-100;-100;-84;-100;-100;-76;-100;-100;-100;-100;-79;-100;-80;-100;-81;-100;-83;-93;-84;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-87;-100;-100;-69;-100;-100;-100;-100;-77;-81;-80;-82;-92;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-100;-100;-90;-100;-68;-100;-100;-100;-100;-100;-100;-100;-100;-56;-100;-100;-81;-100;-76;-100;-100;-78;-100;-100;-100;-100;-83;-100;-80;-100;-80;-100;-83;-92;-85;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-68;-100;-100;-100;-100;-77;-85;-81;-86;-94;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-81;-100;-90;-88;-69;-100;-100;-100;-100;-100;-100;-100;-100;-57;-100;-100;-80;-100;-78;-100;-100;-75;-100;-100;-100;-100;-82;-100;-83;-100;-81;-100;-87;-93;-85;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-81;-100;-86;-100;-100;-70;-100;-100;-100;-100;-74;-86;-81;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-85;-100;-100;-89;-100;-69;-100;-100;-100;-100;-100;-100;-100;-100;-56;-100;-100;-100;-100;-78;-100;-100;-73;-100;-100;-100;-100;-100;-100;-80;-100;-80;-100;-85;-91;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-67;-100;-100;-100;-100;-77;-86;-84;-100;-93;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-87;-100;-100;-100;-100;-70;-100;-100;-100;-100;-100;-100;-100;-100;-57;-100;-100;-79;-100;-78;-100;-100;-75;-100;-100;-100;-100;-80;-100;-80;-100;-78;-100;-83;-92;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-91;-100;-100;-100;-60;-100;-70;-100;-100;-100;-100;-72;-100;-79;-100;-92;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-88;-100;-100;-100;-100;-100;-70;-100;-100;-100;-100;-100;-100;-100;-100;-56;-100;-100;-81;-100;-79;-100;-100;-76;-100;-100;-100;-100;-82;-100;-80;-100;-80;-100;-85;-100;-85;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-90;-60;-100;-69;-100;-100;-100;-100;-75;-86;-83;-84;-93;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-100;-100;-79;-100;-50;-100;-100;-100;-100;-100;-100;-100;-100;-44;-100;-100;-100;-100;-100;-100;-100;-80;-100;-100;-100;-100;-100;-100;-81;-100;-82;-100;-88;-87;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-49;-100;-50;-100;-100;-100;-100;-81;-90;-83;-100;-89;-85;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-100;-100;-80;-100;-51;-100;-100;-100;-100;-100;-100;-100;-100;-48;-100;-100;-74;-100;-76;-100;-100;-80;-100;-100;-100;-100;-76;-100;-82;-100;-81;-100;-86;-100;-100;-87;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-51;-100;-100;-100;-100;-81;-89;-77;-100;-89;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-100;-100;-75;-100;-51;-100;-100;-100;-100;-100;-100;-100;-100;-48;-100;-100;-74;-100;-74;-100;-100;-78;-100;-100;-100;-100;-79;-100;-82;-100;-80;-100;-87;-91;-85;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-51;-100;-100;-100;-100;-78;-86;-80;-100;-91;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-100;-100;-75;-100;-50;-100;-100;-100;-100;-100;-100;-100;-100;-48;-100;-100;-77;-100;-80;-100;-100;-80;-100;-100;-100;-100;-78;-100;-80;-100;-100;-93;-87;-100;-81;-89;-89;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-77;-84;-100;-100;-50;-100;-50;-100;-100;-100;-100;-86;-85;-77;-84;-90;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-81;-100;-76;-100;-50;-100;-100;-100;-100;-100;-100;-100;-100;-48;-100;-100;-74;-100;-75;-100;-100;-78;-100;-100;-100;-100;-81;-100;-100;-100;-80;-100;-88;-93;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-77;-85;-100;-100;-51;-100;-49;-100;-100;-100;-100;-78;-87;-79;-83;-93;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-82;-100;-78;-100;-51;-100;-100;-100;-100;-100;-100;-100;-100;-48;-100;-100;-75;-100;-76;-100;-100;-81;-100;-100;-100;-100;-78;-100;-81;-100;-80;-100;-85;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-77;-100;-100;-100;-100;-100;-51;-100;-100;-100;-100;-87;-85;-78;-79;-92;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-87;-100;-91;-100;-51;-100;-100;-100;-100;-100;-100;-89;-88;-53;-100;-100;-100;-100;-100;-100;-100;-80;-100;-100;-100;-100;-82;-100;-100;-100;-90;-100;-85;-89;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-92;-84;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-51;-100;-100;-100;-100;-81;-84;-84;-100;-90;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-100;-100;-100;-100;-52;-100;-100;-100;-100;-100;-88;-90;-88;-52;-82;-100;-100;-100;-100;-100;-100;-82;-100;-100;-100;-100;-82;-100;-100;-100;-100;-100;-100;-89;-100;-88;-88;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-86;-100;-100;-100;-100;-100;-100;-100;-100;-100;-88;-100;-100;-100;-100;-100;-94;-100;-100;-100;-100;-100;-53;-100;-100;-100;-100;-100;-100;-79;-100;-89;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-81;-100;-91;-100;-53;-100;-100;-100;-100;-100;-89;-83;-91;-53;-82;-100;-100;-100;-100;-100;-100;-90;-100;-100;-100;-100;-83;-100;-86;-100;-89;-86;-89;-100;-100;-86;-89;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-53;-100;-100;-100;-100;-84;-88;-84;-87;-94;-87;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-100;-100;-100;-100;-54;-100;-100;-100;-100;-100;-90;-90;-100;-58;-85;-100;-100;-100;-89;-100;-100;-87;-100;-100;-100;-100;-84;-100;-88;-100;-87;-100;-87;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-86;-100;-100;-100;-100;-100;-100;-100;-100;-100;-95;-93;-100;-100;-100;-100;-91;-80;-100;-100;-58;-100;-51;-100;-100;-100;-100;-84;-87;-84;-100;-93;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-100;-100;-100;-100;-54;-100;-100;-100;-100;-100;-100;-88;-100;-58;-100;-100;-100;-100;-100;-100;-100;-77;-100;-100;-100;-100;-82;-100;-100;-100;-100;-100;-100;-89;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-79;-100;-100;-100;-100;-53;-100;-100;-100;-100;-81;-87;-81;-79;-92;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-82;-100;-90;-100;-54;-100;-100;-100;-100;-100;-89;-84;-87;-57;-85;-100;-100;-100;-100;-100;-100;-83;-100;-100;-100;-100;-81;-100;-89;-100;-92;-100;-100;-90;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-81;-100;-100;-100;-100;-54;-100;-100;-100;-100;-80;-89;-81;-100;-88;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-100;-100;-100;-100;-47;-100;-100;-100;-100;-100;-100;-100;-100;-43;-100;-100;-100;-100;-82;-100;-100;-80;-100;-100;-100;-100;-79;-100;-76;-100;-100;-100;-80;-100;-85;-85;-85;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-89;-100;-100;-100;-100;-100;-88;-89;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-78;-100;-100;-48;-100;-47;-100;-100;-100;-100;-83;-79;-79;-82;-86;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-74;-100;-80;-100;-46;-100;-100;-100;-100;-100;-100;-100;-100;-44;-100;-100;-87;-100;-100;-100;-100;-75;-100;-100;-100;-100;-75;-100;-79;-100;-77;-100;-82;-86;-100;-86;-89;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-89;-88;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-80;-82;-100;-100;-45;-100;-46;-100;-100;-100;-100;-74;-82;-76;-90;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-76;-100;-80;-100;-44;-100;-100;-100;-100;-100;-100;-100;-100;-44;-100;-100;-82;-100;-100;-100;-100;-79;-100;-100;-100;-100;-77;-100;-77;-100;-100;-100;-100;-100;-100;-86;-87;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-88;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-76;-100;-100;-100;-100;-45;-100;-100;-100;-100;-77;-81;-74;-90;-85;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-75;-100;-100;-100;-45;-100;-100;-100;-100;-100;-100;-100;-100;-43;-100;-100;-89;-100;-100;-100;-100;-80;-100;-100;-100;-100;-77;-100;-100;-100;-80;-100;-100;-100;-100;-87;-89;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-88;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-74;-100;-100;-48;-100;-45;-100;-100;-100;-100;-78;-100;-74;-100;-87;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-79;-100;-79;-100;-46;-100;-100;-100;-100;-100;-100;-100;-100;-44;-100;-100;-87;-100;-80;-100;-100;-77;-100;-100;-100;-100;-75;-100;-100;-100;-100;-100;-81;-86;-100;-87;-88;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-86;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-76;-100;-100;-100;-100;-47;-100;-100;-100;-100;-78;-81;-76;-100;-84;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-100;-100;-80;-100;-46;-100;-100;-100;-100;-100;-100;-100;-100;-42;-100;-100;-87;-100;-80;-100;-100;-77;-100;-100;-100;-100;-76;-100;-100;-100;-100;-100;-79;-86;-100;-100;-86;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-90;-87;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-78;-100;-100;-100;-100;-46;-100;-100;-100;-100;-78;-78;-77;-100;-85;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-100;-100;-100;-100;-61;-100;-100;-100;-100;-100;-100;-100;-100;-55;-100;-100;-75;-100;-72;-100;-100;-68;-100;-100;-100;-100;-79;-100;-76;-100;-81;-100;-82;-87;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-88;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-87;-100;-89;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-61;-91;-100;-100;-100;-69;-85;-100;-100;-100;-80;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-100;-100;-87;-100;-61;-100;-100;-100;-100;-100;-100;-100;-100;-55;-100;-100;-87;-93;-82;-100;-100;-70;-100;-100;-100;-100;-79;-100;-84;-100;-86;-82;-83;-92;-100;-92;-89;-100;-100;-100;-100;-100;-94;-92;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-87;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-87;-100;-88;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-93;-100;-57;-100;-62;-92;-100;-100;-100;-70;-81;-77;-100;-90;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-87;-87;-100;-90;-100;-100;-58;-100;-100;-100;-100;-100;-100;-100;-100;-53;-100;-100;-85;-95;-100;-100;-100;-70;-100;-100;-100;-100;-76;-100;-84;-100;-85;-100;-84;-100;-100;-91;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-89;-88;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-92;-100;-89;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-86;-100;-100;-88;-100;-100;-59;-100;-100;-100;-100;-69;-83;-76;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-100;-100;-86;-100;-57;-100;-100;-100;-100;-100;-100;-100;-100;-54;-100;-100;-100;-94;-84;-100;-100;-70;-100;-100;-100;-100;-82;-100;-84;-100;-86;-84;-88;-100;-100;-100;-91;-100;-100;-100;-100;-100;-100;-93;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-90;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-92;-89;-100;-100;-56;-100;-100;-89;-100;-70;-86;-100;-100;-90;-82;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
-100;-100;-100;-100;-86;-100;-55;-100;-100;-100;-100;-100;-100;-100;-100;-53;-100;-100;-100;-100;-100;-100;-100;-71;-100;-100;-100;-100;-85;-100;-85;-100;-86;-100;-87;-89;-100;-100;-100;-100;-100;-100;-100;-100;-100;-89;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-83;-100;-100;-100;-100;-84;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-91;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-92;-100;-100;-100;-55;-100;-100;-100;-100;-72;-87;-84;-100;-89;-80;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100
